ID	Text	Label
5709	تولدت مبارک دادا  	[1. 0. 0. 0. 0. 0. 0.]
5710	فک کن با چاقو ی جاتو ببرن     #کودک_آزاری	[0. 0. 0. 1. 0. 0. 0.]
5711	"چندتا نیروی خدماتی هست تو شرکت با اکثرشون رفیقم، شده گاهی باهاشون ""تی"" دستم گرفتم دفتر رو تمیز کردیم ولی امروز یکیشون با لحن بدی به چایی که ریخته بود رو زمین اشاره کرد گفت این چه نحوه چایی خوردنه!؟ منم گفتم بره تی بیاره و تمیزش کنه!الان هم عذاب وجدان دارم هم عصبیم  "	[0. 0. 1. 0. 0. 0. 0.]
5712	عععه مبارکه :))  	[1. 0. 0. 0. 0. 0. 0.]
5713	از میگو متنفرم اما گمیشان( استان گلستان) سایت پرورش میگو چهار هزار هکتاری داره و صادر هم.میکنه.  پس شمالم میگو داره متاسفانه 	[0. 0. 0. 0. 0. 1. 0.]
5714	الان بازتوییت کردم خواستید بلاکم کنید من از روح میترسم.... 	[0. 0. 0. 1. 0. 0. 0.]
5715	ایشالا زودتر    حامله شدیم	[0. 0. 0. 0. 0. 0. 1.]
5716	قیمتشو داریا  	[1. 0. 0. 0. 0. 0. 0.]
5717	بابا اینجوری هییییچی از بازی نمیفهمی! بعدشم وسط بازی اخه کی هی حرف میزنه؟!  اعصاب داریا	[0. 0. 1. 0. 0. 0. 0.]
5718	البته این حرفا نتیجش میشه فحش تو ناشناسم 	[0. 0. 0. 0. 0. 0. 1.]
5719	من هم از دین اسلام و مسلمین بیزارم!  به امید روزی که پایان بدیم بر این ننگ ۱۴۰۰ ساله 	[0. 0. 0. 0. 0. 1. 0.]
5720	پاک پاکم از کسی هم نمیترسم 	[1. 0. 0. 0. 0. 0. 0.]
5721	وای خدا ما خیلی ترسیدیم       چشم ها را هم باز کردیم قشنگ تشخیص بدی  	[0. 0. 0. 1. 0. 0. 0.]
5722	گربه منم همین فوبیا رو داشت!... قدرت خدا 	[0. 0. 0. 0. 1. 0. 0.]
5723	شايدم از خانمش ميترسيده كه سن واقعيشو نگه 	[0. 0. 0. 0. 0. 0. 1.]
5724	یه سوال    مگه خاور میانه بیشترش کشورای مسلمون نیست؟ پس چرا خدا هر چی بهشته ریخته تو اروپا و امریکا برا کافرا ولی طرفای ما همش بیابون بی اب و علف؟  لنتی برو به همونا بگو ایمان بیارن‌ واااالا	[0. 0. 1. 0. 0. 0. 0.]
5725	اره اس ام بیشور... من از اخر نوکدو میترسم..نکنه سد اند باشه؟؟؟   قسمت اخرش فردا میاد فکر کنم    #MAMAVOTE   #exo  @weareoneEXO	[0. 0. 0. 1. 0. 0. 0.]
5726	از زماني كه يادم مياد از اسمم متنفر بودم سادات  	[0. 0. 0. 0. 0. 1. 0.]
5727	کدوم خر نفهمی زده تولید بیت کوین 	[0. 0. 1. 0. 0. 0. 0.]
5728	والله اساتید ما از خاطراتشونم بعنوان منبع امتحانی استفاده میکنن 	[0. 0. 0. 0. 1. 0. 0.]
5729	حمله عصبی 	[0. 0. 1. 0. 0. 0. 0.]
5730	یا امیرالمؤمنین!  ما کی اینقدر بی‌غیرت شدیم که هشتک دشمنتون بیاد بالا؟    #اللهم_العن_قتلة_أمير_المؤمنين  #تهدمت_أركان_الهدى  #از_حق_علی_نمیگذرم	[0. 0. 1. 0. 0. 0. 0.]
5731	فردا امتحان دارم  داستان ترسناکتر از این 	[0. 0. 0. 1. 0. 0. 0.]
5732	خب اینهمه انرژی رو نمیدونم کجا بریزم؟ 	[0. 0. 0. 0. 1. 0. 0.]
5733	برای خودمم عجیب بود.  	[0. 0. 0. 0. 1. 0. 0.]
5734	وای من همیشه فوبیاشو دارم 	[0. 0. 0. 1. 0. 0. 0.]
5735	خیلی بد کلی مشاوره رفتم که به ترسم غلبه کنم ولی نمیشه میترسم دیگه  	[0. 0. 0. 1. 0. 0. 0.]
5736	شاید انقدر ترسو هستم که مثل خیلی ها حتی ازاینکه بااسم خودم شناخته بشم هراس دارم! 	[0. 0. 0. 1. 0. 0. 0.]
5737	در هر شرایطی خودم چون همخونم از ظرف شستن بدش میومد حتی اگه من ۲ روزم خونه تمیرفتم نمیشست 	[0. 0. 0. 0. 0. 0. 1.]
5738	این آقاعه انگار منشی کانون زبانِ 	[0. 0. 0. 0. 0. 0. 1.]
5739	من میترسم بمیرم آخرش نتونم تا همین ترکیه برم  بعد ملت حتی نمیتونن دوهفته تو خونه بمونن	[0. 0. 0. 0. 1. 0. 0.]
5740	چه کت وشلوار های قهوه‌ای که ملت تنت میکنن    دمشون گرم ...    این بوی تهران برا همین کت وشلوارهای قهواییه  که ملت تن شما افساد طلبها میکنن هست ...	[0. 0. 1. 0. 0. 0. 0.]
5741	مامان منم هنوز میترسه 	[0. 0. 0. 1. 0. 0. 0.]
5742	عاخ عاخ دقیقا.از کسایی که شلخته و بدون نظم لباسها رو پهن میکنن متنفرم.یکی از لذت بخش ترین کارهای خونه اس برای من.حتی عاشق تا کردن و آویزون کردن لباسها تو کمد هم هستم فقط با اتو مشکل دارم یه مقدار خیلی زیاد 	[0. 0. 0. 0. 0. 1. 0.]
5743	⁦ ⁩⁦ ⁩⁦ ⁩  بدم میاد	[0. 0. 0. 0. 0. 1. 0.]
5744	خودتون رو ناراحت نکنید   شاید اونم دچار سوء تفاهم شده باشه   چیزی که مهمه اینکه شما ظلمی درحقش نکردید اون بمونه و وجدان خودش 	[0. 0. 0. 0. 0. 0. 1.]
5745	کیه که بدش بیاد  	[0. 0. 0. 0. 0. 1. 0.]
5746	کی بدش میاد که خوب بگدرونه زندگی رو چه ۲۰ تا ۳۰ یالگی چه ۳۰ سالگی تا ...   ولی لامصب این زندگیه که هیجوره با ما راه نمیاد که نمیاد که نمیاد 	[0. 1. 0. 0. 0. 0. 0.]
5747	آفرین   شما مثل آبجی من از قابلمه شستن بدتون میاد   خود منم بدم میاد  	[0. 0. 0. 0. 0. 1. 0.]
5748	تو لندن هم یه سری رفتن پای صندوق رای و به روحانی و رئییسی رای دادن.پس لندن هم میتونه سهم ج.ا بشه.چون طرفدارانی داره    لودگی و وقاحت اندازه داره  	[0. 0. 1. 0. 0. 0. 0.]
5749	اونی که نه عاشقِ گربه ست و نه متنفر ازشون اووووووومد و آنلاین شد  	[0. 0. 0. 0. 0. 0. 1.]
5750	واقعا؟؟؟؟ مرسی  	[0. 0. 0. 0. 1. 0. 0.]
5751	دلم برات تنگ میشهههه  چجوری پیدات کنم	[0. 1. 0. 0. 0. 0. 0.]
5752	چه تعبیری ممنونم	[1. 0. 0. 0. 0. 0. 0.]
5753	همین الان دیگه  	[0. 0. 0. 0. 0. 0. 1.]
5754	فقط تو مونده بودی طلبکار 	[0. 0. 0. 0. 0. 0. 1.]
5755	وااااای خدااااا منم متنفرم ازش   اصن نمی تونم خودمو تصور کنم تو اون وضعیت ... حالا شما بچرخ، حالا بدو، حالا بپر... حالا ماچ کنید همدیگه رو...	[0. 0. 0. 0. 0. 1. 0.]
5756	منم  وقتای عصبانی شدن یا ترسیدن و استرس داشتن خندم می گیره  گاهی بدتر می شه اوضاع   طرف آتیش می گیره 	[0. 0. 0. 1. 0. 0. 0.]
5757	هیچکس   و عمیقا ترسناکه اینکه گفتم	[0. 0. 0. 1. 0. 0. 0.]
5758	همون دستشون خورده 	[0. 0. 0. 0. 0. 0. 1.]
5759	قربان تو، پا تو کفش حسین درخشان نکن، زحمت این جور فیلمنامه‌های ترسناک رو اون میکشه 	[0. 0. 0. 1. 0. 0. 0.]
5760	واسه ما که رفتن از ایران بیشتر شبیه فیلم ترسناک بود،امیدوارم واسه ی بقیه اینجوری نباشه  موفق باشید	[0. 0. 0. 1. 0. 0. 0.]
5761	کارت اشتباس، بی ادبای اینحا خیلی بامرامن اکثرا 	[0. 0. 0. 0. 0. 0. 1.]
5762	پسر عموم تو اینستاگرام دوتا فالووینگ داره یکی منم یکی داداشم بعد استوری گذاشته نوشته وظیفه خودم دونستم حرفمو ب مردم ایران بزنم مشتی مردم ایران چیه؟ی اس مس میدادی همینو به منو داداشم میگفتی دیگ 	[0. 0. 0. 0. 1. 0. 0.]
5763	یا غریب	[0. 0. 0. 0. 0. 0. 1.]
5764	چه زرنگ 	[0. 0. 0. 0. 1. 0. 0.]
5765	واااای بدم میاد من ولوم خودمو دوس دارم	[0. 0. 0. 0. 0. 1. 0.]
5766	یعنی چی ؟  	[0. 0. 0. 0. 1. 0. 0.]
5767	هیچ حدسی نمیتونم بزنم واقعا 	[0. 0. 0. 0. 0. 0. 1.]
5768	خیلی واسم عجیبه تویه این عصر هنوز هم دنباله دشمنی هستیم.   به امید جهانی ازاد و خالی از خشونت  	[0. 0. 0. 0. 1. 0. 0.]
5769	پس چرا رو من نمیزنن 	[0. 0. 0. 0. 1. 0. 0.]
5770	:)))   چه میدونم ... :)) شما دندونپزشکها از هر کوششی برای وحشت بیشتر ما بیماران مظلوم دریغ نمیکنید :)))   یه چیزی کرد تو دهانم هی تیک تیک میکرد مثل بمب ساعتی     هی میگفتم الانه که بترکم :)))	[0. 0. 0. 1. 0. 0. 0.]
5771	عه عه عه...     متنفرم ازش. خب برو یه گوله خمیر رو سس بمال بخور. چ کاری همونو دم کنی بعد بخوری. اییی	[0. 0. 0. 0. 0. 1. 0.]
5772	منم همینطور..        	[0. 0. 0. 0. 0. 0. 1.]
5773	کدوم شوهر و بچه بابا 	[0. 0. 0. 0. 0. 0. 1.]
5774	کدوووم مغغغغززز 	[0. 0. 0. 0. 0. 0. 1.]
5775	فردی باهوشم من تمام	[1. 0. 0. 0. 0. 0. 0.]
5776	چرا دوست پسرا شکم ندارن ولی شوهرا شکم دارن؟ 	[0. 0. 0. 0. 1. 0. 0.]
5777	ترسناک ترین زمان موقعیه که مامان بابات با نام فامیلیت صدا میزننت  	[0. 0. 0. 1. 0. 0. 0.]
5778	بابا مگه در گوشت نگفتم باز  شروع نکنی   شما بفرما پیج من	[0. 0. 1. 0. 0. 0. 0.]
5779	تو كرى نخونى نميگن زبون نداريا 	[0. 0. 1. 0. 0. 0. 0.]
5780	عجب اسم جالبي داريد   يك لحظه فكر كردم خود بي شرف تاجزاده توييت گذاشته    #BloodLustRegimeMustGo	[0. 0. 0. 0. 1. 0. 0.]
5781	یعنی واقعا تا قبل عقد نمیتونستن این موضوع رو حل کنن که این قدر استرس به کسی وارد نشه(شما هم بیخودی بنزین حروم نکنی )عجیبه واقعا 	[0. 0. 0. 0. 1. 0. 0.]
5782	چه تفاهمی 	[0. 0. 0. 0. 0. 0. 1.]
5783	وزیر هم مثل رئیس جمهورمونه 	[0. 0. 0. 0. 0. 0. 1.]
5784	خیلی زیاد و پررنگ متنفررررررممممم از این آدما.⁦ ⁩	[0. 0. 0. 0. 0. 1. 0.]
5785	واسه من كه هميشه كوچكتراز خودم پيش اومده، ميترسم شوهرمم از خودم كوچكتر باشه 	[0. 0. 0. 1. 0. 0. 0.]
5786	رهااااا  با هدست فیلم ترسناک نگاه نکن!  با هدست فیلم ترسناک نگاه نکن!  با هدست فیلم ترسناک نگاه نکن!  با هدست فیلم ترسناک نگاه نکن!  با هدست فیلم ترسناک نگاه نکن!  با هدست فیلم ترسناک نگاه نکن!   	[0. 0. 0. 1. 0. 0. 0.]
5787	خیلی بی ادبی که اکانت اصلیمو بلاک کردی و اینجا منشن میدی 	[0. 0. 1. 0. 0. 0. 0.]
5788	من ترس برم‌میداره خودمو ببینم  	[0. 0. 0. 1. 0. 0. 0.]
5789	باوشه...  شما راس ميگي	[0. 0. 1. 0. 0. 0. 0.]
5790	سکانس ژانر وحشت 	[0. 0. 0. 0. 0. 0. 1.]
5791	من خوابِ مردي رو كه ٣٠ سال پيش مُرده و هرگز تو زندگيم عكسشم نديده بودم رو ديدم.  ديشب عكسشو بهم نشون دادن و دقيقا هموني بود كه تو خواب ديدم.  از ترس خوابم نميبره.  واقعا چطور ممكنه؟ 	[0. 0. 0. 1. 0. 0. 0.]
5792	و الان شدی معصوم بیکار و اینجا توییت میدی تندو تند  	[0. 0. 0. 0. 0. 0. 1.]
5793	اینقدر عصبانی نشو شیرت خشک میشه بچه باید شیر مادر بخوره 	[0. 0. 0. 0. 0. 0. 1.]
5794	چرا توییت میکنم همه با پیام توییتام لجن  	[0. 0. 0. 0. 1. 0. 0.]
5795	نفهمیدن  	[0. 0. 0. 0. 0. 0. 1.]
5796	نه بابا کار نمیکنه کلا  من هی دارم سعی میکنم از پول بترسم  کووو...!؟ 	[0. 0. 0. 0. 0. 0. 1.]
5797	عجیب نبینم ناراحتی  	[0. 1. 0. 0. 0. 0. 0.]
5798	من و که کلا بلاک کرد آقای دهباشی.یک کلام گفتم فروهر و زنش و انقلابیا که نکشتن چون اگه می خواستن بکشن اول انقلاب که داغتر بودن میکشتن برو ببین کیا روسپی و آتیش زدن بلاکم کرد.بچه ننه دماغو سیبیل باباشم میچرخه دوچرخه چاقو کلا ازینا دیگه 	[0. 0. 1. 0. 0. 0. 0.]
5799	حیف می‌ترسم ندیده باشین اسپویل بشه وگرنه بهتون می‌گفتم همین الان چی شد. #GameOfThronesSeason6  	[0. 0. 0. 1. 0. 0. 0.]
5800	چقدم این استقلالیا بی ثباتن هرکدوم بخاطر يه چيزی رنگ عوض میکنن. پرسپولیسی سرش بره تیمش نميره   نمونه ش رامین رضاییان	[0. 0. 0. 0. 0. 0. 1.]
5801	وحشتناکه  	[0. 0. 0. 1. 0. 0. 0.]
5802	اتفاقا دنبالش هستم 	[0. 0. 0. 0. 0. 0. 1.]
5803	"اتفاقا واسه همشون ""شب بیست و نهم"" ئه. همون فیلم ترسناکه! یه هفته خواب نداشتم بعدِ دیدنش  "	[0. 0. 0. 1. 0. 0. 0.]
5804	نمیدونم ظهر و صبحا که خوب بود   عصر و شب نمیرفتم دیگه     چیکار میکنن مگه؟	[0. 0. 0. 0. 0. 0. 1.]
5805	میترسیدم منو به چش داداش ببینی 	[0. 0. 0. 1. 0. 0. 0.]
5806	جدی همینو گفت؟؟ اییییول  	[0. 0. 0. 0. 1. 0. 0.]
5807	حالا شما هم به اعصابت مسلط باش  	[0. 0. 0. 0. 0. 0. 1.]
5808	وای دکی عجب تیپی زدی  	[0. 0. 0. 0. 1. 0. 0.]
5809	از تمام حبوبات متنفرم واسه همین اصا آش نخوردم تو عمرم 	[0. 0. 0. 0. 0. 1. 0.]
5810	نه زیر ۱ سال ترسناکه  همه ش داره یچیزیش میشه  	[0. 0. 0. 1. 0. 0. 0.]
5811	خیلی با حاله بیشتر تا ترسناک  هی تحریک میشی بخونی  	[1. 0. 0. 0. 0. 0. 0.]
5812	بی ادبیه اینجور ،من باید برم کوردستان دست بوس مادر 	[0. 0. 0. 0. 0. 0. 1.]
5813	آقا یه سوالی، این پنیر هالومی را دوبار آخری که گرفتیم تا سرخش می‌کنیم یا کباب شل می‌شه و وامی‌ره. این یعنی فاسد شده و خرابه؟ چون تیکه‌ای خریدیمش نه قالب کامل  	[0. 0. 0. 0. 1. 0. 0.]
5814	باهمین حماقتت حجاب اجباری رو بدون تحقیق پذیرفتی   این خزعبلات تکبیر داشت    نام خدارا برای چه مطلب موهنی به کارمیبری؟	[0. 0. 1. 0. 0. 0. 0.]
5815	انقد که حتی شل مغزا هم فهمیدن  	[0. 0. 0. 0. 0. 0. 1.]
5816	مشکل تو یه چیز دیگه س بداغی جان   خیلی نفرت انگیزی	[0. 0. 0. 0. 0. 1. 0.]
5817	توام به من بگو زشت اصن بای  	[0. 0. 1. 0. 0. 0. 0.]
5818	موفق باشه  	[0. 0. 0. 0. 0. 0. 1.]
5819	اکوادور کجاعه دقیقن  	[0. 0. 0. 0. 0. 0. 1.]
5820	انشاا... بهبودی زودتر حاصل بشه ، فقط بستنی های بعدش  ‌ من چند بار بی هوشی عمل داشتم یه بارم غش کردم اگه واقعا مردن مثه اون لحظه سبکی و کرختی اول باشه زیادم ترسناک نیست  	[0. 0. 0. 0. 0. 0. 1.]
5821	ممنون زیبا جان 	[1. 0. 0. 0. 0. 0. 0.]
5822	بعد این رشتو عاشقت شدم  	[1. 0. 0. 0. 0. 0. 0.]
5823	نههههه من امشب کلی ترسیدم 	[0. 0. 0. 1. 0. 0. 0.]
5824	تقدیم خودت 	[0. 0. 0. 0. 0. 0. 1.]
5825	از ترسم نکشیدم 	[0. 0. 0. 1. 0. 0. 0.]
5826	#از_اون_روزی_میترسم  که عزیزانم رو از دست بدم 	[0. 0. 0. 1. 0. 0. 0.]
5827	زنده باد آقای عجیب زاده که حمایتمون کرد  	[1. 0. 0. 0. 0. 0. 0.]
